Fecha,cod_ccaa,CCAA,Fallecidos
2021-07-13,08,Castilla La Mancha,1
2021-07-13,09,Cataluña,5
2021-07-13,10,C. Valenciana,1
2021-07-13,11,Extremadura,0
2021-07-13,12,Galicia,1
2021-07-13,13,Madrid,1
2021-07-13,14,Murcia,1
2021-07-13,15,Navarra,0
2021-07-13,16,País Vasco,0
2021-07-13,17,La Rioja,0
2021-07-13,18,Ceuta,0
2021-07-13,19,Melilla,0
2021-07-14,00,No consta,0
2021-07-14,01,Andalucía,3
2021-07-14,02,Aragón,1
2021-07-14,03,Asturias,1
2021-07-14,04,Baleares,2
2021-07-14,05,Canarias,4
2021-07-14,06,Cantabria,0
2021-07-14,07,Castilla y León,0
2021-07-14,08,Castilla La Mancha,0
2021-07-14,09,Cataluña,1
2021-07-14,10,C. Valenciana,1
2021-07-14,11,Extremadura,0
2021-07-14,12,Galicia,0
2021-07-14,13,Madrid,2
2021-07-14,14,Murcia,0
2021-07-14,15,Navarra,0
2021-07-14,16,País Vasco,3
2021-07-14,17,La Rioja,0
2021-07-14,18,Ceuta,0
2021-07-14,19,Melilla,0
2021-07-15,00,No consta,0
2021-07-15,01,Andalucía,1
2021-07-15,02,Aragón,0
2021-07-15,03,Asturias,0
2021-07-15,04,Baleares,0
2021-07-15,05,Canarias,1
2021-07-15,06,Cantabria,0
2021-07-15,07,Castilla y León,2
2021-07-15,08,Castilla La Mancha,0
2021-07-15,09,Cataluña,7
2021-07-15,10,C. Valenciana,0
2021-07-15,11,Extremadura,0
2021-07-15,12,Galicia,1
2021-07-15,13,Madrid,2
2021-07-15,14,Murcia,0
2021-07-15,15,Navarra,0
2021-07-15,16,País Vasco,1
2021-07-15,17,La Rioja,0
2021-07-15,18,Ceuta,0
2021-07-15,19,Melilla,0
2021-07-16,00,No consta,0
2021-07-16,01,Andalucía,10
2021-07-16,02,Aragón,2
2021-07-16,03,Asturias,1
2021-07-16,04,Baleares,0
2021-07-16,05,Canarias,0
2021-07-16,06,Cantabria,0
2021-07-16,07,Castilla y León,1
2021-07-16,08,Castilla La Mancha,0
2021-07-16,09,Cataluña,9
2021-07-16,10,C. Valenciana,2
2021-07-16,11,Extremadura,0
2021-07-16,12,Galicia,1
2021-07-16,13,Madrid,2
2021-07-16,14,Murcia,0
2021-07-16,15,Navarra,0
2021-07-16,16,País Vasco,3
2021-07-16,17,La Rioja,0
2021-07-16,18,Ceuta,0
2021-07-16,19,Melilla,0
2021-07-17,00,No consta,0
2021-07-17,01,Andalucía,3
2021-07-17,02,Aragón,1
2021-07-17,03,Asturias,0
2021-07-17,04,Baleares,1
2021-07-17,05,Canarias,1
2021-07-17,06,Cantabria,0
2021-07-17,07,Castilla y León,1
2021-07-17,08,Castilla La Mancha,0
2021-07-17,09,Cataluña,7
2021-07-17,10,C. Valenciana,0
2021-07-17,11,Extremadura,0
2021-07-17,12,Galicia,0
2021-07-17,13,Madrid,1
2021-07-17,14,Murcia,2
2021-07-17,15,Navarra,0
2021-07-17,16,País Vasco,1
2021-07-17,17,La Rioja,0
2021-07-17,18,Ceuta,0
2021-07-17,19,Melilla,0
2021-07-18,00,No consta,0
2021-07-18,01,Andalucía,5
2021-07-18,02,Aragón,1
2021-07-18,03,Asturias,0
2021-07-18,04,Baleares,0
2021-07-18,05,Canarias,3
2021-07-18,06,Cantabria,1
2021-07-18,07,Castilla y León,1
2021-07-18,08,Castilla La Mancha,1
2021-07-18,09,Cataluña,2
2021-07-18,10,C. Valenciana,0
2021-07-18,11,Extremadura,0
2021-07-18,12,Galicia,0
2021-07-18,13,Madrid,0
2021-07-18,14,Murcia,0
2021-07-18,15,Navarra,0
2021-07-18,16,País Vasco,0
2021-07-18,17,La Rioja,0
2021-07-18,18,Ceuta,0
2021-07-18,19,Melilla,0
2021-07-19,00,No consta,0
2021-07-19,01,Andalucía,5
2021-07-19,02,Aragón,2
2021-07-19,03,Asturias,0
2021-07-19,04,Baleares,0
2021-07-19,05,Canarias,0
2021-07-19,06,Cantabria,0
2021-07-19,07,Castilla y León,3
2021-07-19,08,Castilla La Mancha,0
2021-07-19,09,Cataluña,10
2021-07-19,10,C. Valenciana,3
2021-07-19,11,Extremadura,0
2021-07-19,12,Galicia,0
2021-07-19,13,Madrid,2
2021-07-19,14,Murcia,0
2021-07-19,15,Navarra,0
2021-07-19,16,País Vasco,2
2021-07-19,17,La Rioja,0
2021-07-19,18,Ceuta,0
2021-07-19,19,Melilla,0
2021-07-20,00,No consta,0
2021-07-20,01,Andalucía,16
2021-07-20,02,Aragón,1
2021-07-20,03,Asturias,0
2021-07-20,04,Baleares,0
2021-07-20,05,Canarias,2
2021-07-20,06,Cantabria,0
2021-07-20,07,Castilla y León,3
2021-07-20,08,Castilla La Mancha,1
2021-07-20,09,Cataluña,8
2021-07-20,10,C. Valenciana,1
2021-07-20,11,Extremadura,1
2021-07-20,12,Galicia,0
2021-07-20,13,Madrid,3
2021-07-20,14,Murcia,0
2021-07-20,15,Navarra,0
2021-07-20,16,País Vasco,2
2021-07-20,17,La Rioja,0
2021-07-20,18,Ceuta,0
2021-07-20,19,Melilla,0
2021-07-21,00,No consta,0
2021-07-21,01,Andalucía,8
2021-07-21,02,Aragón,5
2021-07-21,03,Asturias,2
2021-07-21,04,Baleares,0
2021-07-21,05,Canarias,1
2021-07-21,06,Cantabria,0
2021-07-21,07,Castilla y León,2
2021-07-21,08,Castilla La Mancha,2
2021-07-21,09,Cataluña,10
2021-07-21,10,C. Valenciana,4
2021-07-21,11,Extremadura,0
2021-07-21,12,Galicia,1
2021-07-21,13,Madrid,4
2021-07-21,14,Murcia,0
2021-07-21,15,Navarra,1
2021-07-21,16,País Vasco,7
2021-07-21,17,La Rioja,0
2021-07-21,18,Ceuta,0
2021-07-21,19,Melilla,0
2021-07-22,00,No consta,0
2021-07-22,01,Andalucía,7
2021-07-22,02,Aragón,1
2021-07-22,03,Asturias,1
2021-07-22,04,Baleares,1
2021-07-22,05,Canarias,0
2021-07-22,06,Cantabria,1
2021-07-22,07,Castilla y León,7
2021-07-22,08,Castilla La Mancha,1
2021-07-22,09,Cataluña,4
2021-07-22,10,C. Valenciana,4
2021-07-22,11,Extremadura,1
2021-07-22,12,Galicia,1
2021-07-22,13,Madrid,0
2021-07-22,14,Murcia,0
2021-07-22,15,Navarra,1
2021-07-22,16,País Vasco,6
2021-07-22,17,La Rioja,1
2021-07-22,18,Ceuta,0
2021-07-22,19,Melilla,0
2021-07-23,00,No consta,0
2021-07-23,01,Andalucía,6
2021-07-23,02,Aragón,2
2021-07-23,03,Asturias,0
2021-07-23,04,Baleares,0
2021-07-23,05,Canarias,2
2021-07-23,06,Cantabria,0
2021-07-23,07,Castilla y León,4
2021-07-23,08,Castilla La Mancha,0
2021-07-23,09,Cataluña,14
2021-07-23,10,C. Valenciana,4
2021-07-23,11,Extremadura,0
2021-07-23,12,Galicia,4
2021-07-23,13,Madrid,1
2021-07-23,14,Murcia,0
2021-07-23,15,Navarra,0
2021-07-23,16,País Vasco,2
2021-07-23,17,La Rioja,0
2021-07-23,18,Ceuta,0
2021-07-23,19,Melilla,0
2021-07-24,00,No consta,0
2021-07-24,01,Andalucía,11
2021-07-24,02,Aragón,5
2021-07-24,03,Asturias,2
2021-07-24,04,Baleares,3
2021-07-24,05,Canarias,3
2021-07-24,06,Cantabria,0
2021-07-24,07,Castilla y León,2
2021-07-24,08,Castilla La Mancha,1
2021-07-24,09,Cataluña,21
2021-07-24,10,C. Valenciana,6
2021-07-24,11,Extremadura,2
2021-07-24,12,Galicia,2
2021-07-24,13,Madrid,1
2021-07-24,14,Murcia,3
2021-07-24,15,Navarra,2
2021-07-24,16,País Vasco,2
2021-07-24,17,La Rioja,2
2021-07-24,18,Ceuta,0
2021-07-24,19,Melilla,0
2021-07-25,00,No consta,0
2021-07-25,01,Andalucía,8
2021-07-25,02,Aragón,1
2021-07-25,03,Asturias,1
2021-07-25,04,Baleares,0
2021-07-25,05,Canarias,1
2021-07-25,06,Cantabria,0
2021-07-25,07,Castilla y León,6
2021-07-25,08,Castilla La Mancha,1
2021-07-25,09,Cataluña,14
2021-07-25,10,C. Valenciana,1
2021-07-25,11,Extremadura,2
2021-07-25,12,Galicia,1
2021-07-25,13,Madrid,4
2021-07-25,14,Murcia,0
2021-07-25,15,Navarra,0
2021-07-25,16,País Vasco,1
2021-07-25,17,La Rioja,1
2021-07-25,18,Ceuta,0
2021-07-25,19,Melilla,0
2021-07-26,00,No consta,1
2021-07-26,01,Andalucía,6
2021-07-26,02,Aragón,5
2021-07-26,03,Asturias,2
2021-07-26,04,Baleares,2
2021-07-26,05,Canarias,3
2021-07-26,06,Cantabria,0
2021-07-26,07,Castilla y León,5
2021-07-26,08,Castilla La Mancha,2
2021-07-26,09,Cataluña,9
2021-07-26,10,C. Valenciana,4
2021-07-26,11,Extremadura,0
2021-07-26,12,Galicia,1
2021-07-26,13,Madrid,6
2021-07-26,14,Murcia,2
2021-07-26,15,Navarra,0
2021-07-26,16,País Vasco,4
2021-07-26,17,La Rioja,0
2021-07-26,18,Ceuta,0
2021-07-26,19,Melilla,0
2021-07-27,00,No consta,0
2021-07-27,01,Andalucía,19
2021-07-27,02,Aragón,2
2021-07-27,03,Asturias,2
2021-07-27,04,Baleares,1
2021-07-27,05,Canarias,3
2021-07-27,06,Cantabria,0
2021-07-27,07,Castilla y León,5
2021-07-27,08,Castilla La Mancha,0
2021-07-27,09,Cataluña,7
2021-07-27,10,C. Valenciana,3
2021-07-27,11,Extremadura,2
2021-07-27,12,Galicia,2
2021-07-27,13,Madrid,4
2021-07-27,14,Murcia,1
2021-07-27,15,Navarra,0
2021-07-27,16,País Vasco,4
2021-07-27,17,La Rioja,0
2021-07-27,18,Ceuta,0
2021-07-27,19,Melilla,0
2021-07-28,00,No consta,0
2021-07-28,01,Andalucía,10
2021-07-28,02,Aragón,3
2021-07-28,03,Asturias,2
2021-07-28,04,Baleares,1
2021-07-28,05,Canarias,1
2021-07-28,06,Cantabria,2
2021-07-28,07,Castilla y León,4
2021-07-28,08,Castilla La Mancha,3
2021-07-28,09,Cataluña,11
2021-07-28,10,C. Valenciana,3
2021-07-28,11,Extremadura,0
2021-07-28,12,Galicia,3
2021-07-28,13,Madrid,6
2021-07-28,14,Murcia,1
2021-07-28,15,Navarra,2
2021-07-28,16,País Vasco,2
2021-07-28,17,La Rioja,0
2021-07-28,18,Ceuta,0
2021-07-28,19,Melilla,0
2021-07-29,00,No consta,0
2021-07-29,01,Andalucía,11
2021-07-29,02,Aragón,7
2021-07-29,03,Asturias,1
2021-07-29,04,Baleares,2
2021-07-29,05,Canarias,0
2021-07-29,06,Cantabria,1
2021-07-29,07,Castilla y León,3
2021-07-29,08,Castilla La Mancha,0
2021-07-29,09,Cataluña,13
2021-07-29,10,C. Valenciana,3
2021-07-29,11,Extremadura,0
2021-07-29,12,Galicia,2
2021-07-29,13,Madrid,8
2021-07-29,14,Murcia,1
2021-07-29,15,Navarra,1
2021-07-29,16,País Vasco,3
2021-07-29,17,La Rioja,3
2021-07-29,18,Ceuta,0
2021-07-29,19,Melilla,0
2021-07-30,00,No consta,0
2021-07-30,01,Andalucía,13
2021-07-30,02,Aragón,6
2021-07-30,03,Asturias,2
2021-07-30,04,Baleares,3
2021-07-30,05,Canarias,5
2021-07-30,06,Cantabria,2
2021-07-30,07,Castilla y León,7
2021-07-30,08,Castilla La Mancha,2
2021-07-30,09,Cataluña,13
2021-07-30,10,C. Valenciana,2
2021-07-30,11,Extremadura,4
2021-07-30,12,Galicia,2
2021-07-30,13,Madrid,4
2021-07-30,14,Murcia,1
2021-07-30,15,Navarra,0
2021-07-30,16,País Vasco,7
2021-07-30,17,La Rioja,3
2021-07-30,18,Ceuta,0
2021-07-30,19,Melilla,0
2021-07-31,00,No consta,0
2021-07-31,01,Andalucía,14
2021-07-31,02,Aragón,4
2021-07-31,03,Asturias,2
2021-07-31,04,Baleares,2
2021-07-31,05,Canarias,3
2021-07-31,06,Cantabria,0
2021-07-31,07,Castilla y León,6
2021-07-31,08,Castilla La Mancha,1
2021-07-31,09,Cataluña,9
2021-07-31,10,C. Valenciana,5
2021-07-31,11,Extremadura,0
2021-07-31,12,Galicia,4
2021-07-31,13,Madrid,9
2021-07-31,14,Murcia,2
2021-07-31,15,Navarra,0
2021-07-31,16,País Vasco,5
2021-07-31,17,La Rioja,4
2021-07-31,18,Ceuta,0
2021-07-31,19,Melilla,1
2021-08-01,00,No consta,0
2021-08-01,01,Andalucía,11
2021-08-01,02,Aragón,1
2021-08-01,03,Asturias,0
2021-08-01,04,Baleares,6
2021-08-01,05,Canarias,2
2021-08-01,06,Cantabria,0
2021-08-01,07,Castilla y León,7
2021-08-01,08,Castilla La Mancha,3
2021-08-01,09,Cataluña,10
2021-08-01,10,C. Valenciana,4
2021-08-01,11,Extremadura,0
2021-08-01,12,Galicia,5
2021-08-01,13,Madrid,2
2021-08-01,14,Murcia,2
2021-08-01,15,Navarra,1
2021-08-01,16,País Vasco,5
2021-08-01,17,La Rioja,2
2021-08-01,18,Ceuta,0
2021-08-01,19,Melilla,1
2021-08-02,00,No consta,0
2021-08-02,01,Andalucía,11
2021-08-02,02,Aragón,8
2021-08-02,03,Asturias,2
2021-08-02,04,Baleares,0
2021-08-02,05,Canarias,6
2021-08-02,06,Cantabria,1
2021-08-02,07,Castilla y León,7
2021-08-02,08,Castilla La Mancha,1
2021-08-02,09,Cataluña,10
2021-08-02,10,C. Valenciana,7
2021-08-02,11,Extremadura,1
2021-08-02,12,Galicia,6
2021-08-02,13,Madrid,10
2021-08-02,14,Murcia,2
2021-08-02,15,Navarra,0
2021-08-02,16,País Vasco,2
2021-08-02,17,La Rioja,2
2021-08-02,18,Ceuta,0
2021-08-02,19,Melilla,0
2021-08-03,00,No consta,0
2021-08-03,01,Andalucía,13
2021-08-03,02,Aragón,2
2021-08-03,03,Asturias,3
2021-08-03,04,Baleares,2
2021-08-03,05,Canarias,2
2021-08-03,06,Cantabria,2
2021-08-03,07,Castilla y León,8
2021-08-03,08,Castilla La Mancha,5
2021-08-03,09,Cataluña,12
2021-08-03,10,C. Valenciana,3
2021-08-03,11,Extremadura,1
2021-08-03,12,Galicia,2
2021-08-03,13,Madrid,14
2021-08-03,14,Murcia,2
2021-08-03,15,Navarra,1
2021-08-03,16,País Vasco,3
2021-08-03,17,La Rioja,1
2021-08-03,18,Ceuta,0
2021-08-03,19,Melilla,0
2021-08-04,00,No consta,0
2021-08-04,01,Andalucía,22
2021-08-04,02,Aragón,5
2021-08-04,03,Asturias,2
2021-08-04,04,Baleares,1
2021-08-04,05,Canarias,3
2021-08-04,06,Cantabria,0
2021-08-04,07,Castilla y León,8
2021-08-04,08,Castilla La Mancha,5
2021-08-04,09,Cataluña,11
2021-08-04,10,C. Valenciana,6
2021-08-04,11,Extremadura,2
2021-08-04,12,Galicia,3
2021-08-04,13,Madrid,10
2021-08-04,14,Murcia,2
2021-08-04,15,Navarra,2
2021-08-04,16,País Vasco,8
2021-08-04,17,La Rioja,1
2021-08-04,18,Ceuta,0
2021-08-04,19,Melilla,0
2021-08-05,00,No consta,1
2021-08-05,01,Andalucía,9
2021-08-05,02,Aragón,9
2021-08-05,03,Asturias,2
2021-08-05,04,Baleares,2
2021-08-05,05,Canarias,3
2021-08-05,06,Cantabria,1
2021-08-05,07,Castilla y León,6
2021-08-05,08,Castilla La Mancha,4
2021-08-05,09,Cataluña,11
2021-08-05,10,C. Valenciana,4
2021-08-05,11,Extremadura,1
2021-08-05,12,Galicia,4
2021-08-05,13,Madrid,10
2021-08-05,14,Murcia,3
2021-08-05,15,Navarra,1
2021-08-05,16,País Vasco,5
2021-08-05,17,La Rioja,0
2021-08-05,18,Ceuta,0
2021-08-05,19,Melilla,0
2021-08-06,00,No consta,1
2021-08-06,01,Andalucía,15
2021-08-06,02,Aragón,8
2021-08-06,03,Asturias,0
2021-08-06,04,Baleares,2
2021-08-06,05,Canarias,5
2021-08-06,06,Cantabria,0
2021-08-06,07,Castilla y León,9
2021-08-06,08,Castilla La Mancha,5
2021-08-06,09,Cataluña,7
2021-08-06,10,C. Valenciana,6
2021-08-06,11,Extremadura,3
2021-08-06,12,Galicia,4
2021-08-06,13,Madrid,3
2021-08-06,14,Murcia,3
2021-08-06,15,Navarra,0
2021-08-06,16,País Vasco,1
2021-08-06,17,La Rioja,3
2021-08-06,18,Ceuta,0
2021-08-06,19,Melilla,0
2021-08-07,00,No consta,0
2021-08-07,01,Andalucía,12
2021-08-07,02,Aragón,4
2021-08-07,03,Asturias,3
2021-08-07,04,Baleares,2
2021-08-07,05,Canarias,6
2021-08-07,06,Cantabria,0
2021-08-07,07,Castilla y León,6
2021-08-07,08,Castilla La Mancha,3
2021-08-07,09,Cataluña,9
2021-08-07,10,C. Valenciana,2
2021-08-07,11,Extremadura,1
2021-08-07,12,Galicia,3
2021-08-07,13,Madrid,2
2021-08-07,14,Murcia,3
2021-08-07,15,Navarra,1
2021-08-07,16,País Vasco,3
2021-08-07,17,La Rioja,0
2021-08-07,18,Ceuta,0
2021-08-07,19,Melilla,0
2021-08-08,00,No consta,1
2021-08-08,01,Andalucía,15
2021-08-08,02,Aragón,4
2021-08-08,03,Asturias,1
2021-08-08,04,Baleares,1
2021-08-08,05,Canarias,2
2021-08-08,06,Cantabria,0
2021-08-08,07,Castilla y León,6
2021-08-08,08,Castilla La Mancha,3
2021-08-08,09,Cataluña,6
2021-08-08,10,C. Valenciana,7
2021-08-08,11,Extremadura,1
2021-08-08,12,Galicia,1
2021-08-08,13,Madrid,8
2021-08-08,14,Murcia,2
2021-08-08,15,Navarra,0
2021-08-08,16,País Vasco,3
2021-08-08,17,La Rioja,1
2021-08-08,18,Ceuta,0
2021-08-08,19,Melilla,0
2021-08-09,00,No consta,0
2021-08-09,01,Andalucía,24
2021-08-09,02,Aragón,2
2021-08-09,03,Asturias,3
2021-08-09,04,Baleares,3
2021-08-09,05,Canarias,2
2021-08-09,06,Cantabria,0
2021-08-09,07,Castilla y León,6
2021-08-09,08,Castilla La Mancha,1
2021-08-09,09,Cataluña,10
2021-08-09,10,C. Valenciana,8
2021-08-09,11,Extremadura,1
2021-08-09,12,Galicia,4
2021-08-09,13,Madrid,13
2021-08-09,14,Murcia,3
2021-08-09,15,Navarra,2
2021-08-09,16,País Vasco,3
2021-08-09,17,La Rioja,2
2021-08-09,18,Ceuta,0
2021-08-09,19,Melilla,0
2021-08-10,00,No consta,0
2021-08-10,01,Andalucía,18
2021-08-10,02,Aragón,4
2021-08-10,03,Asturias,0
2021-08-10,04,Baleares,5
2021-08-10,05,Canarias,6
2021-08-10,06,Cantabria,1
2021-08-10,07,Castilla y León,5
2021-08-10,08,Castilla La Mancha,3
2021-08-10,09,Cataluña,11
2021-08-10,10,C. Valenciana,4
2021-08-10,11,Extremadura,1
2021-08-10,12,Galicia,2
2021-08-10,13,Madrid,9
2021-08-10,14,Murcia,2
2021-08-10,15,Navarra,1
2021-08-10,16,País Vasco,3
2021-08-10,17,La Rioja,2
2021-08-10,18,Ceuta,0
2021-08-10,19,Melilla,0
2021-08-11,00,No consta,0
2021-08-11,01,Andalucía,11
2021-08-11,02,Aragón,7
2021-08-11,03,Asturias,1
2021-08-11,04,Baleares,1
2021-08-11,05,Canarias,3
2021-08-11,06,Cantabria,1
2021-08-11,07,Castilla y León,7
2021-08-11,08,Castilla La Mancha,4
2021-08-11,09,Cataluña,11
2021-08-11,10,C. Valenciana,9
2021-08-11,11,Extremadura,3
2021-08-11,12,Galicia,9
2021-08-11,13,Madrid,10
2021-08-11,14,Murcia,4
2021-08-11,15,Navarra,1
2021-08-11,16,País Vasco,4
2021-08-11,17,La Rioja,2
2021-08-11,18,Ceuta,0
2021-08-11,19,Melilla,0
2021-08-12,00,No consta,1
2021-08-12,01,Andalucía,22
2021-08-12,02,Aragón,7
2021-08-12,03,Asturias,0
2021-08-12,04,Baleares,2
2021-08-12,05,Canarias,8
2021-08-12,06,Cantabria,0
2021-08-12,07,Castilla y León,6
2021-08-12,08,Castilla La Mancha,9
2021-08-12,09,Cataluña,13
2021-08-12,10,C. Valenciana,6
2021-08-12,11,Extremadura,2
2021-08-12,12,Galicia,2
2021-08-12,13,Madrid,15
2021-08-12,14,Murcia,2
2021-08-12,15,Navarra,0
2021-08-12,16,País Vasco,7
2021-08-12,17,La Rioja,0
2021-08-12,18,Ceuta,2
2021-08-12,19,Melilla,0
2021-08-13,00,No consta,0
2021-08-13,01,Andalucía,16
2021-08-13,02,Aragón,2
2021-08-13,03,Asturias,1
2021-08-13,04,Baleares,0
2021-08-13,05,Canarias,2
2021-08-13,06,Cantabria,0
2021-08-13,07,Castilla y León,11
2021-08-13,08,Castilla La Mancha,7
2021-08-13,09,Cataluña,12
2021-08-13,10,C. Valenciana,6
2021-08-13,11,Extremadura,3
2021-08-13,12,Galicia,5
2021-08-13,13,Madrid,11
2021-08-13,14,Murcia,1
2021-08-13,15,Navarra,1
2021-08-13,16,País Vasco,10
2021-08-13,17,La Rioja,0
2021-08-13,18,Ceuta,0
2021-08-13,19,Melilla,0
2021-08-14,00,No consta,0
2021-08-14,01,Andalucía,20
2021-08-14,02,Aragón,3
2021-08-14,03,Asturias,1
2021-08-14,04,Baleares,1
2021-08-14,05,Canarias,2
2021-08-14,06,Cantabria,0
2021-08-14,07,Castilla y León,6
2021-08-14,08,Castilla La Mancha,8
2021-08-14,09,Cataluña,13
2021-08-14,10,C. Valenciana,6
2021-08-14,11,Extremadura,3
2021-08-14,12,Galicia,7
2021-08-14,13,Madrid,10
2021-08-14,14,Murcia,1
2021-08-14,15,Navarra,1
2021-08-14,16,País Vasco,9
2021-08-14,17,La Rioja,1
2021-08-14,18,Ceuta,0
2021-08-14,19,Melilla,0
2021-08-15,00,No consta,1
2021-08-15,01,Andalucía,19
2021-08-15,02,Aragón,8
2021-08-15,03,Asturias,1
2021-08-15,04,Baleares,2
2021-08-15,05,Canarias,5
2021-08-15,06,Cantabria,0
2021-08-15,07,Castilla y León,5
2021-08-15,08,Castilla La Mancha,4
2021-08-15,09,Cataluña,11
2021-08-15,10,C. Valenciana,10
2021-08-15,11,Extremadura,3
2021-08-15,12,Galicia,1
2021-08-15,13,Madrid,17
2021-08-15,14,Murcia,5
2021-08-15,15,Navarra,2
2021-08-15,16,País Vasco,4
2021-08-15,17,La Rioja,0
2021-08-15,18,Ceuta,0
2021-08-15,19,Melilla,0
2021-08-16,00,No consta,0
2021-08-16,01,Andalucía,20
2021-08-16,02,Aragón,6
2021-08-16,03,Asturias,2
2021-08-16,04,Baleares,6
2021-08-16,05,Canarias,3
2021-08-16,06,Cantabria,1
2021-08-16,07,Castilla y León,6
2021-08-16,08,Castilla La Mancha,6
2021-08-16,09,Cataluña,9
2021-08-16,10,C. Valenciana,8
2021-08-16,11,Extremadura,1
2021-08-16,12,Galicia,2
2021-08-16,13,Madrid,14
2021-08-16,14,Murcia,1
2021-08-16,15,Navarra,0
2021-08-16,16,País Vasco,5
2021-08-16,17,La Rioja,0
2021-08-16,18,Ceuta,0
2021-08-16,19,Melilla,0
2021-08-17,00,No consta,1
2021-08-17,01,Andalucía,18
2021-08-17,02,Aragón,8
2021-08-17,03,Asturias,1
2021-08-17,04,Baleares,1
2021-08-17,05,Canarias,6
2021-08-17,06,Cantabria,1
2021-08-17,07,Castilla y León,5
2021-08-17,08,Castilla La Mancha,2
2021-08-17,09,Cataluña,12
2021-08-17,10,C. Valenciana,11
2021-08-17,11,Extremadura,3
2021-08-17,12,Galicia,2
2021-08-17,13,Madrid,10
2021-08-17,14,Murcia,2
2021-08-17,15,Navarra,0
2021-08-17,16,País Vasco,7
2021-08-17,17,La Rioja,1
2021-08-17,18,Ceuta,1
2021-08-17,19,Melilla,0
2021-08-18,00,No consta,0
2021-08-18,01,Andalucía,20
2021-08-18,02,Aragón,5
2021-08-18,03,Asturias,2
2021-08-18,04,Baleares,3
2021-08-18,05,Canarias,3
2021-08-18,06,Cantabria,2
2021-08-18,07,Castilla y León,6
2021-08-18,08,Castilla La Mancha,3
2021-08-18,09,Cataluña,12
2021-08-18,10,C. Valenciana,5
2021-08-18,11,Extremadura,5
2021-08-18,12,Galicia,4
2021-08-18,13,Madrid,14
2021-08-18,14,Murcia,3
2021-08-18,15,Navarra,0
2021-08-18,16,País Vasco,2
2021-08-18,17,La Rioja,2
2021-08-18,18,Ceuta,1
2021-08-18,19,Melilla,0
2021-08-19,00,No consta,0
2021-08-19,01,Andalucía,16
2021-08-19,02,Aragón,5
2021-08-19,03,Asturias,1
2021-08-19,04,Baleares,1
2021-08-19,05,Canarias,3
2021-08-19,06,Cantabria,2
2021-08-19,07,Castilla y León,4
2021-08-19,08,Castilla La Mancha,4
2021-08-19,09,Cataluña,7
2021-08-19,10,C. Valenciana,2
2021-08-19,11,Extremadura,1
2021-08-19,12,Galicia,4
2021-08-19,13,Madrid,12
2021-08-19,14,Murcia,2
2021-08-19,15,Navarra,3
2021-08-19,16,País Vasco,12
2021-08-19,17,La Rioja,0
2021-08-19,18,Ceuta,1
2021-08-19,19,Melilla,0
2021-08-20,00,No consta,1
2021-08-20,01,Andalucía,22
2021-08-20,02,Aragón,2
2021-08-20,03,Asturias,0
2021-08-20,04,Baleares,2
2021-08-20,05,Canarias,5
2021-08-20,06,Cantabria,0
2021-08-20,07,Castilla y León,7
2021-08-20,08,Castilla La Mancha,5
2021-08-20,09,Cataluña,7
2021-08-20,10,C. Valenciana,3
2021-08-20,11,Extremadura,2
2021-08-20,12,Galicia,3
2021-08-20,13,Madrid,15
2021-08-20,14,Murcia,5
2021-08-20,15,Navarra,1
2021-08-20,16,País Vasco,4
2021-08-20,17,La Rioja,0
2021-08-20,18,Ceuta,0
2021-08-20,19,Melilla,0
2021-08-21,00,No consta,0
2021-08-21,01,Andalucía,12
2021-08-21,02,Aragón,3
2021-08-21,03,Asturias,0
2021-08-21,04,Baleares,0
2021-08-21,05,Canarias,3
2021-08-21,06,Cantabria,2
2021-08-21,07,Castilla y León,6
2021-08-21,08,Castilla La Mancha,1
2021-08-21,09,Cataluña,5
2021-08-21,10,C. Valenciana,7
2021-08-21,11,Extremadura,0
2021-08-21,12,Galicia,5
2021-08-21,13,Madrid,9
2021-08-21,14,Murcia,2
2021-08-21,15,Navarra,4
2021-08-21,16,País Vasco,9
2021-08-21,17,La Rioja,1
2021-08-21,18,Ceuta,0
2021-08-21,19,Melilla,1
2021-08-22,00,No consta,1
2021-08-22,01,Andalucía,9
2021-08-22,02,Aragón,3
2021-08-22,03,Asturias,4
2021-08-22,04,Baleares,2
2021-08-22,05,Canarias,3
2021-08-22,06,Cantabria,0
2021-08-22,07,Castilla y León,5
2021-08-22,08,Castilla La Mancha,2
2021-08-22,09,Cataluña,4
2021-08-22,10,C. Valenciana,3
2021-08-22,11,Extremadura,5
2021-08-22,12,Galicia,3
2021-08-22,13,Madrid,5
2021-08-22,14,Murcia,0
2021-08-22,15,Navarra,1
2021-08-22,16,País Vasco,6
2021-08-22,17,La Rioja,0
2021-08-22,18,Ceuta,1
2021-08-22,19,Melilla,1
2021-08-23,00,No consta,1
2021-08-23,01,Andalucía,11
2021-08-23,02,Aragón,3
2021-08-23,03,Asturias,2
2021-08-23,04,Baleares,0
2021-08-23,05,Canarias,7
2021-08-23,06,Cantabria,2
2021-08-23,07,Castilla y León,7
2021-08-23,08,Castilla La Mancha,3
2021-08-23,09,Cataluña,4
2021-08-23,10,C. Valenciana,3
2021-08-23,11,Extremadura,4
2021-08-23,12,Galicia,2
2021-08-23,13,Madrid,6
2021-08-23,14,Murcia,3
2021-08-23,15,Navarra,0
2021-08-23,16,País Vasco,8
2021-08-23,17,La Rioja,1
2021-08-23,18,Ceuta,1
